,prompt,completion,project code,project_status,project name,Approval date,Code Questions
1311,P-MW-C00-001 represents GEF CARLA CLIMATE ADAPTATION FOR RURAL LIVELIHOODS AND AGRICULTURE happening in Malawi which has status as Closed ->,"Project was approved on 10-Nov-2011. 
",P-MW-C00-001,Closed,GEF CARLA CLIMATE ADAPTATION FOR RURAL LIVELIHOODS AND AGRICULTURE happening in Malawi,10-Nov-2011.,Details regarding project P-MW-C00-001
1312,P-ZA-EAZ-002 represents INTEGRATED WATER HARVESTING PROJECT happening in South Africa which has status as Completed ->,"Project was approved on 10-Nov-2011. 
",P-ZA-EAZ-002,Completed,INTEGRATED WATER HARVESTING PROJECT happening in South Africa,10-Nov-2011.,Details regarding project P-ZA-EAZ-002
1313,P-CV-FA0-002 represents INTERCONNEXION ET DISTRIBUTION ELECTRIQU happening in Cape Verde which has status as Completed ->,"Project was approved on 03-Nov-2011. 
",P-CV-FA0-002,Completed,INTERCONNEXION ET DISTRIBUTION ELECTRIQU happening in Cape Verde,03-Nov-2011.,Details regarding project P-CV-FA0-002
1314,P-SZ-KA0-003 represents TA FOR PUBLIC FINC MGMT REFORMS happening in Swaziland which has status as Completed ->,"Project was approved on 03-Nov-2011. 
",P-SZ-KA0-003,Completed,TA FOR PUBLIC FINC MGMT REFORMS happening in Swaziland,03-Nov-2011.,Details regarding project P-SZ-KA0-003
1315,P-TG-K00-009 represents APPUI AUX RÉFORMES ET À LA GOUVERNANCE II (PARG II) happening in Togo which has status as Completed ->,"Project was approved on 02-Nov-2011. 
",P-TG-K00-009,Completed,APPUI AUX RÉFORMES ET À LA GOUVERNANCE II (PARG II) happening in Togo,02-Nov-2011.,Details regarding project P-TG-K00-009
1316,P-EG-EB0-001 represents PPP TRANSACTION ADVISORY SERVICES FOR HELWAN WASTEWATER TREATMENT PROJECT happening in Egypt which has status as Closed ->,"Project was approved on 31-Oct-2011. 
",P-EG-EB0-001,Closed,PPP TRANSACTION ADVISORY SERVICES FOR HELWAN WASTEWATER TREATMENT PROJECT happening in Egypt,31-Oct-2011.,Details regarding project P-EG-EB0-001
1317,P-ML-K00-020 represents DEUXIEME PROGRAMME D'APPUI À LA STRATEGIE POUR LA CROISSANCE ET LA REDUCTION DE LA PAUVRETE(PASCRPI happening in Mali which has status as Completed ->,"Project was approved on 26-Oct-2011. 
",P-ML-K00-020,Completed,DEUXIEME PROGRAMME D'APPUI À LA STRATEGIE POUR LA CROISSANCE ET LA REDUCTION DE LA PAUVRETE(PASCRPI happening in Mali,26-Oct-2011.,Details regarding project P-ML-K00-020
1318,P-ZW-AAF-001 represents LAKE HARVEST AQUACULTURE PROJECT happening in Zimbabwe which has status as Ongoing ->,"Project was approved on 26-Oct-2011. 
",P-ZW-AAF-001,Ongoing,LAKE HARVEST AQUACULTURE PROJECT happening in Zimbabwe,26-Oct-2011.,Details regarding project P-ZW-AAF-001
1319,P-GN-IZ0-001 represents AIDE D’URGENCE ASSIST SANITAIRE ZONE FRONT GUINEO-IVOIRIENNE SUITE AUX VIOLENCES POST ELECTORALES happening in Guinea which has status as Closed ->,"Project was approved on 20-Oct-2011. 
",P-GN-IZ0-001,Closed,AIDE D’URGENCE ASSIST SANITAIRE ZONE FRONT GUINEO-IVOIRIENNE SUITE AUX VIOLENCES POST ELECTORALES happening in Guinea,20-Oct-2011.,Details regarding project P-GN-IZ0-001
1320,P-TN-E00-005 represents PROGRAMME D'AEP EN MILIEU RURAL (AEPR) happening in Tunisia which has status as Completed ->,"Project was approved on 12-Oct-2011. 
",P-TN-E00-005,Completed,PROGRAMME D'AEP EN MILIEU RURAL (AEPR) happening in Tunisia,12-Oct-2011.,Details regarding project P-TN-E00-005
1321,P-UG-E00-011 represents WATER SUPPLY AND SANITATION PROGRAMME happening in Uganda which has status as Closed ->,"Project was approved on 05-Oct-2011. 
",P-UG-E00-011,Closed,WATER SUPPLY AND SANITATION PROGRAMME happening in Uganda,05-Oct-2011.,Details regarding project P-UG-E00-011
1322,P-Z1-DB0-093 represents BENIN/TOGO:PROJET DE REHAB ROUTE LOME-COTONOU ET DE FACIL TRANSP CORRIDOR ABIDJAN - LAGOS: PHASE 1 happening in Multinational which has status as Ongoing ->,"Project was approved on 05-Oct-2011. 
",P-Z1-DB0-093,Ongoing,BENIN/TOGO:PROJET DE REHAB ROUTE LOME-COTONOU ET DE FACIL TRANSP CORRIDOR ABIDJAN - LAGOS: PHASE 1 happening in Multinational,05-Oct-2011.,Details regarding project P-Z1-DB0-093
1323,P-BW-AAC-004 represents WASTEWATER REUSE AND WATER HARVESTING FOR IRRIGATION STUDY happening in Botswana which has status as Closed ->,"Project was approved on 04-Oct-2011. 
",P-BW-AAC-004,Closed,WASTEWATER REUSE AND WATER HARVESTING FOR IRRIGATION STUDY happening in Botswana,04-Oct-2011.,Details regarding project P-BW-AAC-004
1324,P-GM-KF0-001 represents INSITUTIONAL SUPPORT FOR ECONOMIC AND FINANCIAL GOVERNANCE PROJECT II happening in Gambia which has status as Closed ->,"Project was approved on 30-Sep-2011. 
",P-GM-KF0-001,Closed,INSITUTIONAL SUPPORT FOR ECONOMIC AND FINANCIAL GOVERNANCE PROJECT II happening in Gambia,30-Sep-2011.,Details regarding project P-GM-KF0-001
1325,"P-LR-IAD-001 represents T.A TO RETAIN HIGH LEVEL PROFESSORS AT THE A.M.D. COLLEGE OF MEDECINE, UNIVERSITY OF LIBERIA happening in Liberia which has status as Completed ->","Project was approved on 30-Sep-2011. 
",P-LR-IAD-001,Completed,"T.A TO RETAIN HIGH LEVEL PROFESSORS AT THE A.M.D. COLLEGE OF MEDECINE, UNIVERSITY OF LIBERIA happening in Liberia",30-Sep-2011.,Details regarding project P-LR-IAD-001
1326,P-SL-K00-006 represents PUBLIC FINANCIAL MANAGEMENT AND BUSINESS ENABLING SUPPORT PROJECT happening in Sierra Leone which has status as Completed ->,"Project was approved on 30-Sep-2011. 
",P-SL-K00-006,Completed,PUBLIC FINANCIAL MANAGEMENT AND BUSINESS ENABLING SUPPORT PROJECT happening in Sierra Leone,30-Sep-2011.,Details regarding project P-SL-K00-006
1327,P-ZM-IZ0-002 represents FOURTH POVERTY REDUCTION BUDGET SUPPORT PROGRAM (PRBS IV) happening in Zambia which has status as Closed ->,"Project was approved on 28-Sep-2011. 
",P-ZM-IZ0-002,Closed,FOURTH POVERTY REDUCTION BUDGET SUPPORT PROGRAM (PRBS IV) happening in Zambia,28-Sep-2011.,Details regarding project P-ZM-IZ0-002
1328,P-BF-K00-009 represents PROGRAMME D'APPUI A LA STRATEGIE DE CROISSANCE ACCELEREE ET AU CLIMAT DES AFFAIRES PASCACAF happening in Burkina Faso which has status as Completed ->,"Project was approved on 20-Sep-2011. 
",P-BF-K00-009,Completed,PROGRAMME D'APPUI A LA STRATEGIE DE CROISSANCE ACCELEREE ET AU CLIMAT DES AFFAIRES PASCACAF happening in Burkina Faso,20-Sep-2011.,Details regarding project P-BF-K00-009
1329,P-MZ-K00-009 represents GROWTH AND PUBLIC SECTOR EFFICIENCY (GPSE) LOAN happening in Mozambique which has status as Completed ->,"Project was approved on 20-Sep-2011. 
",P-MZ-K00-009,Completed,GROWTH AND PUBLIC SECTOR EFFICIENCY (GPSE) LOAN happening in Mozambique,20-Sep-2011.,Details regarding project P-MZ-K00-009
1330,"P-NE-A00-004 represents P.MOBILISATION EAUX MARADI,ZINDER,THAOUA happening in Niger which has status as Ongoing ->","Project was approved on 20-Sep-2011. 
",P-NE-A00-004,Ongoing,"P.MOBILISATION EAUX MARADI,ZINDER,THAOUA happening in Niger",20-Sep-2011.,Details regarding project P-NE-A00-004
1331,P-NE-E00-003 represents PROJET AEPA EN MILIEU RURALE PHASE 2 happening in Niger which has status as Completed ->,"Project was approved on 20-Sep-2011. 
",P-NE-E00-003,Completed,PROJET AEPA EN MILIEU RURALE PHASE 2 happening in Niger,20-Sep-2011.,Details regarding project P-NE-E00-003
1332,P-SL-KA0-012 represents ECONOMIC GOVERNANCE REFORM PROGRAM II happening in Sierra Leone which has status as Closed ->,"Project was approved on 14-Sep-2011. 
",P-SL-KA0-012,Closed,ECONOMIC GOVERNANCE REFORM PROGRAM II happening in Sierra Leone,14-Sep-2011.,Details regarding project P-SL-KA0-012
1333,P-MG-DB0-016 represents AIDE HUMANITAIRE D’URGENCE AUX VICTIMES DES DÉGATS CAUSÉS PAR LE CYCLONE BINGIZA happening in Madagascar which has status as Completed ->,"Project was approved on 23-Aug-2011. 
",P-MG-DB0-016,Completed,AIDE HUMANITAIRE D’URGENCE AUX VICTIMES DES DÉGATS CAUSÉS PAR LE CYCLONE BINGIZA happening in Madagascar,23-Aug-2011.,Details regarding project P-MG-DB0-016
1334,P-Z1-EAZ-024 represents APPUI A L'OBSERVATOIRE EAU DE LA CEDEAO happening in Multinational which has status as Approved ->,"Project was approved on 15-Aug-2011. 
",P-Z1-EAZ-024,Approved,APPUI A L'OBSERVATOIRE EAU DE LA CEDEAO happening in Multinational,15-Aug-2011.,Details regarding project P-Z1-EAZ-024
1335,P-ZW-KF0-001 represents INSTITUTIONAL CAPACITY DEVELOPMENT TO ZIMBABWE AID AND DEBT MANAGEMENT OFFICE (ZADMO) happening in Zimbabwe which has status as Completed ->,"Project was approved on 09-Aug-2011. 
",P-ZW-KF0-001,Completed,INSTITUTIONAL CAPACITY DEVELOPMENT TO ZIMBABWE AID AND DEBT MANAGEMENT OFFICE (ZADMO) happening in Zimbabwe,09-Aug-2011.,Details regarding project P-ZW-KF0-001
1336,P-Z1-K00-041 represents TRAINING ON E&S MANAGEMENT FOR FIS happening in Multinational which has status as Closed ->,"Project was approved on 08-Aug-2011. 
",P-Z1-K00-041,Closed,TRAINING ON E&S MANAGEMENT FOR FIS happening in Multinational,08-Aug-2011.,Details regarding project P-Z1-K00-041
1337,P-CI-IZ0-003 represents AIDE D’URGENCE POUR UNE ASSISTANCE HUMANITAIRE AUX VICTIMES DE VIOLENCES POST-ELECTORALES happening in Côte D'Ivoire which has status as Closed ->,"Project was approved on 27-Jul-2011. 
",P-CI-IZ0-003,Closed,AIDE D’URGENCE POUR UNE ASSISTANCE HUMANITAIRE AUX VICTIMES DE VIOLENCES POST-ELECTORALES happening in Côte D'Ivoire,27-Jul-2011.,Details regarding project P-CI-IZ0-003
1338,P-ET-AA0-015 represents ETHIOPIA-HUMANITARIAN RELEIF ASSISTANCE happening in Ethiopia which has status as Completed ->,"Project was approved on 27-Jul-2011. 
",P-ET-AA0-015,Completed,ETHIOPIA-HUMANITARIAN RELEIF ASSISTANCE happening in Ethiopia,27-Jul-2011.,Details regarding project P-ET-AA0-015
1339,P-Z1-C00-031 represents PROJET PILOTE REDD INTÉGRÉ AUTOUR DE LA RÉSERVE DE BIOSPHÈRE DE LUKI DANS LA FORÊT DU MAYOMBE happening in Multinational which has status as Completed ->,"Project was approved on 22-Jul-2011. 
",P-Z1-C00-031,Completed,PROJET PILOTE REDD INTÉGRÉ AUTOUR DE LA RÉSERVE DE BIOSPHÈRE DE LUKI DANS LA FORÊT DU MAYOMBE happening in Multinational,22-Jul-2011.,Details regarding project P-Z1-C00-031
1340,P-KE-AAZ-008 represents EMERGENCY ASSISTANCE FOR DROUGHT CRISIS happening in Kenya which has status as Completed ->,"Project was approved on 19-Jul-2011. 
",P-KE-AAZ-008,Completed,EMERGENCY ASSISTANCE FOR DROUGHT CRISIS happening in Kenya,19-Jul-2011.,Details regarding project P-KE-AAZ-008
1341,P-CM-FA0-004 represents KRIBI POWER PROJECT happening in Cameroon which has status as Approved ->,"Project was approved on 15-Jul-2011. 
",P-CM-FA0-004,Approved,KRIBI POWER PROJECT happening in Cameroon,15-Jul-2011.,Details regarding project P-CM-FA0-004
1342,P-CM-FA0-005 represents KRIBI POWER PROJECT happening in Cameroon which has status as Ongoing ->,"Project was approved on 15-Jul-2011. 
",P-CM-FA0-005,Ongoing,KRIBI POWER PROJECT happening in Cameroon,15-Jul-2011.,Details regarding project P-CM-FA0-005
1343,P-RW-K00-011 represents POVERTY REDUCTION SUPPORT PROGRAM PHASE4 (PRSSP-IV) happening in Rwanda which has status as Closed ->,"Project was approved on 15-Jul-2011. 
",P-RW-K00-011,Closed,POVERTY REDUCTION SUPPORT PROGRAM PHASE4 (PRSSP-IV) happening in Rwanda,15-Jul-2011.,Details regarding project P-RW-K00-011
1344,P-GH-K00-012 represents POVERTY REDUCTION AND BUSINESS ENVIRONMENT SUPPORT PROGRAM (PRBESP) happening in Ghana which has status as Completed ->,"Project was approved on 13-Jul-2011. 
",P-GH-K00-012,Completed,POVERTY REDUCTION AND BUSINESS ENVIRONMENT SUPPORT PROGRAM (PRBESP) happening in Ghana,13-Jul-2011.,Details regarding project P-GH-K00-012
1345,P-TN-HAA-037 represents SME APEX FACILITY TUNISIA happening in Tunisia which has status as Completed ->,"Project was approved on 13-Jul-2011. 
",P-TN-HAA-037,Completed,SME APEX FACILITY TUNISIA happening in Tunisia,13-Jul-2011.,Details regarding project P-TN-HAA-037
1346,P-Z1-C00-029 represents CIVIL SOCIETY AND GOVERNMENT CAPACITY BUILDING WITHIN THE REDD FRAMEWORK happening in Multinational which has status as Completed ->,"Project was approved on 13-Jul-2011. 
",P-Z1-C00-029,Completed,CIVIL SOCIETY AND GOVERNMENT CAPACITY BUILDING WITHIN THE REDD FRAMEWORK happening in Multinational,13-Jul-2011.,Details regarding project P-Z1-C00-029
1347,P-Z1-C00-026 represents GEOGRAPHICALLY INTEGRATED REDD PILOT PROJECT (ECOMAKALA +) happening in Multinational which has status as Completed ->,"Project was approved on 12-Jul-2011. 
",P-Z1-C00-026,Completed,GEOGRAPHICALLY INTEGRATED REDD PILOT PROJECT (ECOMAKALA +) happening in Multinational,12-Jul-2011.,Details regarding project P-Z1-C00-026
1348,P-Z1-C00-027 represents PROJET PILOTE REDD AGROFORESTIER SUD KWAMOUTH happening in Multinational which has status as Completed ->,"Project was approved on 12-Jul-2011. 
",P-Z1-C00-027,Completed,PROJET PILOTE REDD AGROFORESTIER SUD KWAMOUTH happening in Multinational,12-Jul-2011.,Details regarding project P-Z1-C00-027
1349,P-CD-KF0-005 represents RENFORCEMENT DES CAPACITES INSTIT.DU MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET UNIVERSITAIRE happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 11-Jul-2011. 
",P-CD-KF0-005,Completed,RENFORCEMENT DES CAPACITES INSTIT.DU MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET UNIVERSITAIRE happening in Dem Rep Congo,11-Jul-2011.,Details regarding project P-CD-KF0-005
1350,P-BW-K00-002 represents STATISTICAL CAPACITY BUILDING PROGRAMME - PHASE II (SCB II) happening in Botswana which has status as Completed ->,"Project was approved on 07-Jul-2011. 
",P-BW-K00-002,Completed,STATISTICAL CAPACITY BUILDING PROGRAMME - PHASE II (SCB II) happening in Botswana,07-Jul-2011.,Details regarding project P-BW-K00-002
1351,P-NA-K00-001 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Namibia which has status as Completed ->,"Project was approved on 07-Jul-2011. 
",P-NA-K00-001,Completed,STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Namibia,07-Jul-2011.,Details regarding project P-NA-K00-001
1352,P-ZA-K00-002 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in South Africa which has status as Completed ->,"Project was approved on 07-Jul-2011. 
",P-ZA-K00-002,Completed,STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in South Africa,07-Jul-2011.,Details regarding project P-ZA-K00-002
1353,P-ML-HA0-003 represents LIGNE DE CREDIT A LA BANQUE MALIENNE DE SOLIDARITE happening in Mali which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
",P-ML-HA0-003,Ongoing,LIGNE DE CREDIT A LA BANQUE MALIENNE DE SOLIDARITE happening in Mali,06-Jul-2011.,Details regarding project P-ML-HA0-003
1354,P-SN-K00-006 represents PROGRAMME D'APPUI AUX REFORMES ECONOMIQUES (PARE) happening in Senegal which has status as Completed ->,"Project was approved on 06-Jul-2011. 
",P-SN-K00-006,Completed,PROGRAMME D'APPUI AUX REFORMES ECONOMIQUES (PARE) happening in Senegal,06-Jul-2011.,Details regarding project P-SN-K00-006
1355,P-TD-AB0-002 represents PROJET D'INFRASTRUCTURES RURALES PASTORALES ET DE TRANSHUMANCE happening in Chad which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
",P-TD-AB0-002,Ongoing,PROJET D'INFRASTRUCTURES RURALES PASTORALES ET DE TRANSHUMANCE happening in Chad,06-Jul-2011.,Details regarding project P-TD-AB0-002
1356,P-UG-IB0-006 represents SUPPORT TO MULAGO HOSPITAL AND IMPROVEMENT OF KAMPALA HEALTH SERVICES happening in Uganda which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
",P-UG-IB0-006,Ongoing,SUPPORT TO MULAGO HOSPITAL AND IMPROVEMENT OF KAMPALA HEALTH SERVICES happening in Uganda,06-Jul-2011.,Details regarding project P-UG-IB0-006
1357,P-UG-FAB-006 represents BUSERUKA HYDROPOWER PROJECT happening in Uganda which has status as Ongoing ->,"Project was approved on 04-Jul-2011. 
",P-UG-FAB-006,Ongoing,BUSERUKA HYDROPOWER PROJECT happening in Uganda,04-Jul-2011.,Details regarding project P-UG-FAB-006
1358,P-GN-KF0-003 represents SUPPORTING THE NATIONAL STRATEGY IN THE DEVELOPMENT OF STATISTICS (NSDS) happening in Guinea which has status as Completed ->,"Project was approved on 30-Jun-2011. 
",P-GN-KF0-003,Completed,SUPPORTING THE NATIONAL STRATEGY IN THE DEVELOPMENT OF STATISTICS (NSDS) happening in Guinea,30-Jun-2011.,Details regarding project P-GN-KF0-003
1359,P-ZW-FA0-001 represents EMERGENCY POWER INFRASTRUCTURE REHABILITATION PROJECT happening in Zimbabwe which has status as Closed ->,"Project was approved on 30-Jun-2011. 
",P-ZW-FA0-001,Closed,EMERGENCY POWER INFRASTRUCTURE REHABILITATION PROJECT happening in Zimbabwe,30-Jun-2011.,Details regarding project P-ZW-FA0-001
1360,P-BI-DB0-016 represents PROJET D'AMENAGEMENT ET DE BITUMAGE DE LA ROUTE GITEGA-NYANGUNGU-NGOZI PHASE 2 happening in Burundi which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
",P-BI-DB0-016,Ongoing,PROJET D'AMENAGEMENT ET DE BITUMAGE DE LA ROUTE GITEGA-NYANGUNGU-NGOZI PHASE 2 happening in Burundi,29-Jun-2011.,Details regarding project P-BI-DB0-016
1361,P-LR-I00-004 represents SUPPLEMENTARY LABOUR BASED PUBLIC WORKS happening in Liberia which has status as Closed ->,"Project was approved on 29-Jun-2011. 
",P-LR-I00-004,Closed,SUPPLEMENTARY LABOUR BASED PUBLIC WORKS happening in Liberia,29-Jun-2011.,Details regarding project P-LR-I00-004
1362,P-MA-BAA-002 represents OCP S.A. INVESTMENT PROGRAMME OVER THE YEARS 2008-2018 happening in Morocco which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
",P-MA-BAA-002,Ongoing,OCP S.A. INVESTMENT PROGRAMME OVER THE YEARS 2008-2018 happening in Morocco,29-Jun-2011.,Details regarding project P-MA-BAA-002
1363,P-RW-AAE-004 represents LIVESTOCK INFRASTRUCTURE SUPPORT PROGRAMME - LISP happening in Rwanda which has status as Completed ->,"Project was approved on 29-Jun-2011. 
",P-RW-AAE-004,Completed,LIVESTOCK INFRASTRUCTURE SUPPORT PROGRAMME - LISP happening in Rwanda,29-Jun-2011.,Details regarding project P-RW-AAE-004
1364,"P-TZ-AA0-019 represents MARKETING INFRASTRUCTURE, VALUE ADDITION AND RURAL FINANCE PROGRAMME happening in Tanzania which has status as Completed ->","Project was approved on 29-Jun-2011. 
",P-TZ-AA0-019,Completed,"MARKETING INFRASTRUCTURE, VALUE ADDITION AND RURAL FINANCE PROGRAMME happening in Tanzania",29-Jun-2011.,Details regarding project P-TZ-AA0-019
1365,P-TZ-IAE-005 represents ALTERNATIVE LEARNING & SKILLS DEVELOPMENT PROJECT (ALSD II) happening in Tanzania which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
",P-TZ-IAE-005,Ongoing,ALTERNATIVE LEARNING & SKILLS DEVELOPMENT PROJECT (ALSD II) happening in Tanzania,29-Jun-2011.,Details regarding project P-TZ-IAE-005
1366,"P-GN-KF0-004 represents CAPACITY BUILDING SUPPORT TO PRSP III PROCESS, PROMOTION OF GOOD GOVERNANCE & IMPROVEMENT OF AID MGT happening in Guinea which has status as Completed ->","Project was approved on 27-Jun-2011. 
",P-GN-KF0-004,Completed,"CAPACITY BUILDING SUPPORT TO PRSP III PROCESS, PROMOTION OF GOOD GOVERNANCE & IMPROVEMENT OF AID MGT happening in Guinea",27-Jun-2011.,Details regarding project P-GN-KF0-004
1367,P-ZW-K00-002 represents ZIMBABWE MULTI-DONOR TRUST FUND-SUPPORT TO GOZ FOR THE SERVICES OF A PROCUREMENT AGENT happening in Zimbabwe which has status as Closed ->,"Project was approved on 24-Jun-2011. 
",P-ZW-K00-002,Closed,ZIMBABWE MULTI-DONOR TRUST FUND-SUPPORT TO GOZ FOR THE SERVICES OF A PROCUREMENT AGENT happening in Zimbabwe,24-Jun-2011.,Details regarding project P-ZW-K00-002
1368,P-LR-K00-012 represents ECONOMIC GOVERNANCE AND COMPETITIVENESS SUPPORT PROGRAM (EGCSP) happening in Liberia which has status as Completed ->,"Project was approved on 21-Jun-2011. 
",P-LR-K00-012,Completed,ECONOMIC GOVERNANCE AND COMPETITIVENESS SUPPORT PROGRAM (EGCSP) happening in Liberia,21-Jun-2011.,Details regarding project P-LR-K00-012
1369,P-TN-DB0-012 represents CONSTRUCTION LIAISON AUTOROUTIERE GABES-RAS-JEDIR happening in Tunisia which has status as Ongoing ->,"Project was approved on 21-Jun-2011. 
",P-TN-DB0-012,Ongoing,CONSTRUCTION LIAISON AUTOROUTIERE GABES-RAS-JEDIR happening in Tunisia,21-Jun-2011.,Details regarding project P-TN-DB0-012
