Question,Answer
P-TD-KF0-005 represents ASSISTANCE TECHNIQUE ET RENFORCEMENT DES CAPACITES DANS LE DOMAINE DES STATISTIQUES happening in Chad which has status as Completed ->,"Project was approved on 22-Nov-2011. 
"
P-DZ-HB0-002 represents RENFORCEMENT DES CAPACITES MINISTERE FINANCES happening in Algeria which has status as Ongoing ->,"Project was approved on 15-Nov-2011. 
"
P-GH-AAD-002 represents ENGAGING LOCAL COMMUNITIES IN REDD+/ENHANCING CARBON STOCKS happening in Ghana which has status as Ongoing ->,"Project was approved on 15-Nov-2011. 
"
P-ML-FZ0-002 represents PLAN D'INVESTISSEMENT SREP happening in Mali which has status as Completed ->,"Project was approved on 15-Nov-2011. 
"
P-DJ-AAZ-002 represents AIDE HUMANITAIRE D’URGENCE AUX POPULATIONS VICTIMES DE LA SECHERESSE happening in Djibouti which has status as Completed ->,"Project was approved on 14-Nov-2011. 
"
P-CD-AB0-001 represents PROJET D'APPUI AU DEVELOPPEMENT DES INFRASTRUCTURES RURALES (PADIR) happening in Dem Rep Congo which has status as Ongoing ->,"Project was approved on 10-Nov-2011. 
"
P-CM-FA0-006 represents AMENAGEMENT HYDROELECTRIQUE DE LOM PANGAR happening in Cameroon which has status as Ongoing ->,"Project was approved on 10-Nov-2011. 
"
P-ET-DB0-014 represents BEDELE - METU ROAD UPGRADING PROJECT happening in Ethiopia which has status as Ongoing ->,"Project was approved on 10-Nov-2011. 
"
P-MW-C00-001 represents GEF CARLA CLIMATE ADAPTATION FOR RURAL LIVELIHOODS AND AGRICULTURE happening in Malawi which has status as Closed ->,"Project was approved on 10-Nov-2011. 
"
P-ZA-EAZ-002 represents INTEGRATED WATER HARVESTING PROJECT happening in South Africa which has status as Completed ->,"Project was approved on 10-Nov-2011. 
"
P-CV-FA0-002 represents INTERCONNEXION ET DISTRIBUTION ELECTRIQU happening in Cape Verde which has status as Completed ->,"Project was approved on 03-Nov-2011. 
"
P-SZ-KA0-003 represents TA FOR PUBLIC FINC MGMT REFORMS happening in Swaziland which has status as Completed ->,"Project was approved on 03-Nov-2011. 
"
P-TG-K00-009 represents APPUI AUX RÉFORMES ET À LA GOUVERNANCE II (PARG II) happening in Togo which has status as Completed ->,"Project was approved on 02-Nov-2011. 
"
P-EG-EB0-001 represents PPP TRANSACTION ADVISORY SERVICES FOR HELWAN WASTEWATER TREATMENT PROJECT happening in Egypt which has status as Closed ->,"Project was approved on 31-Oct-2011. 
"
P-ML-K00-020 represents DEUXIEME PROGRAMME D'APPUI À LA STRATEGIE POUR LA CROISSANCE ET LA REDUCTION DE LA PAUVRETE(PASCRPI happening in Mali which has status as Completed ->,"Project was approved on 26-Oct-2011. 
"
P-ZW-AAF-001 represents LAKE HARVEST AQUACULTURE PROJECT happening in Zimbabwe which has status as Ongoing ->,"Project was approved on 26-Oct-2011. 
"
P-GN-IZ0-001 represents AIDE D’URGENCE ASSIST SANITAIRE ZONE FRONT GUINEO-IVOIRIENNE SUITE AUX VIOLENCES POST ELECTORALES happening in Guinea which has status as Closed ->,"Project was approved on 20-Oct-2011. 
"
P-TN-E00-005 represents PROGRAMME D'AEP EN MILIEU RURAL (AEPR) happening in Tunisia which has status as Completed ->,"Project was approved on 12-Oct-2011. 
"
P-UG-E00-011 represents WATER SUPPLY AND SANITATION PROGRAMME happening in Uganda which has status as Closed ->,"Project was approved on 05-Oct-2011. 
"
P-Z1-DB0-093 represents BENIN/TOGO:PROJET DE REHAB ROUTE LOME-COTONOU ET DE FACIL TRANSP CORRIDOR ABIDJAN - LAGOS: PHASE 1 happening in Multinational which has status as Ongoing ->,"Project was approved on 05-Oct-2011. 
"
P-BW-AAC-004 represents WASTEWATER REUSE AND WATER HARVESTING FOR IRRIGATION STUDY happening in Botswana which has status as Closed ->,"Project was approved on 04-Oct-2011. 
"
P-GM-KF0-001 represents INSITUTIONAL SUPPORT FOR ECONOMIC AND FINANCIAL GOVERNANCE PROJECT II happening in Gambia which has status as Closed ->,"Project was approved on 30-Sep-2011. 
"
"P-LR-IAD-001 represents T.A TO RETAIN HIGH LEVEL PROFESSORS AT THE A.M.D. COLLEGE OF MEDECINE, UNIVERSITY OF LIBERIA happening in Liberia which has status as Completed ->","Project was approved on 30-Sep-2011. 
"
P-SL-K00-006 represents PUBLIC FINANCIAL MANAGEMENT AND BUSINESS ENABLING SUPPORT PROJECT happening in Sierra Leone which has status as Completed ->,"Project was approved on 30-Sep-2011. 
"
P-ZM-IZ0-002 represents FOURTH POVERTY REDUCTION BUDGET SUPPORT PROGRAM (PRBS IV) happening in Zambia which has status as Closed ->,"Project was approved on 28-Sep-2011. 
"
P-BF-K00-009 represents PROGRAMME D'APPUI A LA STRATEGIE DE CROISSANCE ACCELEREE ET AU CLIMAT DES AFFAIRES PASCACAF happening in Burkina Faso which has status as Completed ->,"Project was approved on 20-Sep-2011. 
"
P-MZ-K00-009 represents GROWTH AND PUBLIC SECTOR EFFICIENCY (GPSE) LOAN happening in Mozambique which has status as Completed ->,"Project was approved on 20-Sep-2011. 
"
"P-NE-A00-004 represents P.MOBILISATION EAUX MARADI,ZINDER,THAOUA happening in Niger which has status as Ongoing ->","Project was approved on 20-Sep-2011. 
"
P-NE-E00-003 represents PROJET AEPA EN MILIEU RURALE PHASE 2 happening in Niger which has status as Completed ->,"Project was approved on 20-Sep-2011. 
"
P-SL-KA0-012 represents ECONOMIC GOVERNANCE REFORM PROGRAM II happening in Sierra Leone which has status as Closed ->,"Project was approved on 14-Sep-2011. 
"
P-MG-DB0-016 represents AIDE HUMANITAIRE D’URGENCE AUX VICTIMES DES DÉGATS CAUSÉS PAR LE CYCLONE BINGIZA happening in Madagascar which has status as Completed ->,"Project was approved on 23-Aug-2011. 
"
P-Z1-EAZ-024 represents APPUI A L'OBSERVATOIRE EAU DE LA CEDEAO happening in Multinational which has status as Approved ->,"Project was approved on 15-Aug-2011. 
"
P-ZW-KF0-001 represents INSTITUTIONAL CAPACITY DEVELOPMENT TO ZIMBABWE AID AND DEBT MANAGEMENT OFFICE (ZADMO) happening in Zimbabwe which has status as Completed ->,"Project was approved on 09-Aug-2011. 
"
P-Z1-K00-041 represents TRAINING ON E&S MANAGEMENT FOR FIS happening in Multinational which has status as Closed ->,"Project was approved on 08-Aug-2011. 
"
P-CI-IZ0-003 represents AIDE D’URGENCE POUR UNE ASSISTANCE HUMANITAIRE AUX VICTIMES DE VIOLENCES POST-ELECTORALES happening in Côte D'Ivoire which has status as Closed ->,"Project was approved on 27-Jul-2011. 
"
P-ET-AA0-015 represents ETHIOPIA-HUMANITARIAN RELEIF ASSISTANCE happening in Ethiopia which has status as Completed ->,"Project was approved on 27-Jul-2011. 
"
P-Z1-C00-031 represents PROJET PILOTE REDD INTÉGRÉ AUTOUR DE LA RÉSERVE DE BIOSPHÈRE DE LUKI DANS LA FORÊT DU MAYOMBE happening in Multinational which has status as Completed ->,"Project was approved on 22-Jul-2011. 
"
P-KE-AAZ-008 represents EMERGENCY ASSISTANCE FOR DROUGHT CRISIS happening in Kenya which has status as Completed ->,"Project was approved on 19-Jul-2011. 
"
P-CM-FA0-004 represents KRIBI POWER PROJECT happening in Cameroon which has status as Approved ->,"Project was approved on 15-Jul-2011. 
"
P-CM-FA0-005 represents KRIBI POWER PROJECT happening in Cameroon which has status as Ongoing ->,"Project was approved on 15-Jul-2011. 
"
P-RW-K00-011 represents POVERTY REDUCTION SUPPORT PROGRAM PHASE4 (PRSSP-IV) happening in Rwanda which has status as Closed ->,"Project was approved on 15-Jul-2011. 
"
P-GH-K00-012 represents POVERTY REDUCTION AND BUSINESS ENVIRONMENT SUPPORT PROGRAM (PRBESP) happening in Ghana which has status as Completed ->,"Project was approved on 13-Jul-2011. 
"
P-TN-HAA-037 represents SME APEX FACILITY TUNISIA happening in Tunisia which has status as Completed ->,"Project was approved on 13-Jul-2011. 
"
P-Z1-C00-029 represents CIVIL SOCIETY AND GOVERNMENT CAPACITY BUILDING WITHIN THE REDD FRAMEWORK happening in Multinational which has status as Completed ->,"Project was approved on 13-Jul-2011. 
"
P-Z1-C00-026 represents GEOGRAPHICALLY INTEGRATED REDD PILOT PROJECT (ECOMAKALA +) happening in Multinational which has status as Completed ->,"Project was approved on 12-Jul-2011. 
"
P-Z1-C00-027 represents PROJET PILOTE REDD AGROFORESTIER SUD KWAMOUTH happening in Multinational which has status as Completed ->,"Project was approved on 12-Jul-2011. 
"
P-CD-KF0-005 represents RENFORCEMENT DES CAPACITES INSTIT.DU MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET UNIVERSITAIRE happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 11-Jul-2011. 
"
P-BW-K00-002 represents STATISTICAL CAPACITY BUILDING PROGRAMME - PHASE II (SCB II) happening in Botswana which has status as Completed ->,"Project was approved on 07-Jul-2011. 
"
P-NA-K00-001 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Namibia which has status as Completed ->,"Project was approved on 07-Jul-2011. 
"
P-ZA-K00-002 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in South Africa which has status as Completed ->,"Project was approved on 07-Jul-2011. 
"
P-ML-HA0-003 represents LIGNE DE CREDIT A LA BANQUE MALIENNE DE SOLIDARITE happening in Mali which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
"
P-SN-K00-006 represents PROGRAMME D'APPUI AUX REFORMES ECONOMIQUES (PARE) happening in Senegal which has status as Completed ->,"Project was approved on 06-Jul-2011. 
"
P-TD-AB0-002 represents PROJET D'INFRASTRUCTURES RURALES PASTORALES ET DE TRANSHUMANCE happening in Chad which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
"
P-UG-IB0-006 represents SUPPORT TO MULAGO HOSPITAL AND IMPROVEMENT OF KAMPALA HEALTH SERVICES happening in Uganda which has status as Ongoing ->,"Project was approved on 06-Jul-2011. 
"
P-UG-FAB-006 represents BUSERUKA HYDROPOWER PROJECT happening in Uganda which has status as Ongoing ->,"Project was approved on 04-Jul-2011. 
"
P-GN-KF0-003 represents SUPPORTING THE NATIONAL STRATEGY IN THE DEVELOPMENT OF STATISTICS (NSDS) happening in Guinea which has status as Completed ->,"Project was approved on 30-Jun-2011. 
"
P-ZW-FA0-001 represents EMERGENCY POWER INFRASTRUCTURE REHABILITATION PROJECT happening in Zimbabwe which has status as Closed ->,"Project was approved on 30-Jun-2011. 
"
P-BI-DB0-016 represents PROJET D'AMENAGEMENT ET DE BITUMAGE DE LA ROUTE GITEGA-NYANGUNGU-NGOZI PHASE 2 happening in Burundi which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
"
P-LR-I00-004 represents SUPPLEMENTARY LABOUR BASED PUBLIC WORKS happening in Liberia which has status as Closed ->,"Project was approved on 29-Jun-2011. 
"
P-MA-BAA-002 represents OCP S.A. INVESTMENT PROGRAMME OVER THE YEARS 2008-2018 happening in Morocco which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
"
P-RW-AAE-004 represents LIVESTOCK INFRASTRUCTURE SUPPORT PROGRAMME - LISP happening in Rwanda which has status as Completed ->,"Project was approved on 29-Jun-2011. 
"
"P-TZ-AA0-019 represents MARKETING INFRASTRUCTURE, VALUE ADDITION AND RURAL FINANCE PROGRAMME happening in Tanzania which has status as Completed ->","Project was approved on 29-Jun-2011. 
"
P-TZ-IAE-005 represents ALTERNATIVE LEARNING & SKILLS DEVELOPMENT PROJECT (ALSD II) happening in Tanzania which has status as Ongoing ->,"Project was approved on 29-Jun-2011. 
"
"P-GN-KF0-004 represents CAPACITY BUILDING SUPPORT TO PRSP III PROCESS, PROMOTION OF GOOD GOVERNANCE & IMPROVEMENT OF AID MGT happening in Guinea which has status as Completed ->","Project was approved on 27-Jun-2011. 
"
P-ZW-K00-002 represents ZIMBABWE MULTI-DONOR TRUST FUND-SUPPORT TO GOZ FOR THE SERVICES OF A PROCUREMENT AGENT happening in Zimbabwe which has status as Closed ->,"Project was approved on 24-Jun-2011. 
"
P-LR-K00-012 represents ECONOMIC GOVERNANCE AND COMPETITIVENESS SUPPORT PROGRAM (EGCSP) happening in Liberia which has status as Completed ->,"Project was approved on 21-Jun-2011. 
"
P-TN-DB0-012 represents CONSTRUCTION LIAISON AUTOROUTIERE GABES-RAS-JEDIR happening in Tunisia which has status as Ongoing ->,"Project was approved on 21-Jun-2011. 
"
P-CI-IZ0-001 represents PRGRAMME D'URGENCE DE RESTAURATION DES SERVICES SOCIAUX ET ADMINISTRATIFS DE BASE (PURSSAB) happening in Côte D'Ivoire which has status as Completed ->,"Project was approved on 03-Jun-2011. 
"
P-CI-IZ0-002 represents PROGRAMME D'URGENCE POUR LA RESTAURATION DES SERVICES SOCIAUX ET ADMINISTRATIFS DE BASE (PURSSAB) happening in Côte D'Ivoire which has status as Closed ->,"Project was approved on 03-Jun-2011. 
"
P-MU-K00-006 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Mauritius which has status as Completed ->,"Project was approved on 03-Jun-2011. 
"
P-TN-IZ0-001 represents PROGRAMME D’APPUI A LA GOUVERNANCE ET AU DEVELOPPEMENT INCLUSIFS happening in Tunisia which has status as Completed ->,"Project was approved on 30-May-2011. 
"
P-ZA-F00-002 represents ESKOM RENEWABLE ENERGY - SERE WIND happening in South Africa which has status as Completed ->,"Project was approved on 30-May-2011. 
"
P-Z1-EAZ-030 represents SHIRE ZAMBEZI WATERWAY happening in Multinational which has status as Closed ->,"Project was approved on 27-May-2011. 
"
P-BI-K00-008 represents PROGRAMME APPUI REFORMES ECONOMIQUES IV happening in Burundi which has status as Closed ->,"Project was approved on 26-May-2011. 
"
P-NG-HAA-002 represents DOMESTIC-ORIENTED SME FINANCING PROGRAM happening in Nigeria which has status as Ongoing ->,"Project was approved on 26-May-2011. 
"
P-NG-HAA-003 represents EXPORT-ORIENTED SME FINANCING PROGRAM happening in Nigeria which has status as Ongoing ->,"Project was approved on 26-May-2011. 
"
P-EG-K00-007 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Egypt which has status as Closed ->,"Project was approved on 20-May-2011. 
"
P-Z1-C00-028 represents PROJET PILOTE REDD INTÉGRÉ D'ISANGI happening in Multinational which has status as Completed ->,"Project was approved on 19-May-2011. 
"
P-Z1-C00-038 represents APPUI AU PROGRAMME ÉLARGI DE FORMATION EN GESTION DES RESSOURCES NATURELLES DANS LE BASSIN DU CONGO happening in Multinational which has status as Closed ->,"Project was approved on 19-May-2011. 
"
P-ZA-B00-001 represents KALAGADI INDUSRTRIAL BENEFICIATION PROJECT happening in South Africa which has status as Ongoing ->,"Project was approved on 18-May-2011. 
"
P-GN-KF0-002 represents PROGRAMME D’APPUI AUX REFORMES ECONOMIQUES ET FINANCIERES (PAREF) happening in Guinea which has status as Completed ->,"Project was approved on 18-May-2011. 
"
P-Z1-C00-037 represents L'APPUI À LA GESTION DURABLE DES RESSOURCES FORESTIÈRES DU GABON happening in Multinational which has status as Completed ->,"Project was approved on 18-May-2011. 
"
P-ZA-B00-002 represents KALAGADI INDUSRTRIAL BENEFICIATION PROJECT - STANDBY FACILITY happening in South Africa which has status as Approved ->,"Project was approved on 18-May-2011. 
"
P-EG-F00-002 represents IMPROV. OPER. EFF. EXIST. POWER PLANTS happening in Egypt which has status as Completed ->,"Project was approved on 16-May-2011. 
"
P-EG-FE0-004 represents STUDYING INTEGRATION WIND POWER happening in Egypt which has status as Completed ->,"Project was approved on 16-May-2011. 
"
P-UG-AB0-003 represents COMMUNITY AGRICULTUAL INFRASTRUCTURE IMPROVEMENT PROGRAMME - PROJECT 3 (CAIIP-3) happening in Uganda which has status as Closed ->,"Project was approved on 03-May-2011. 
"
P-SC-GB0-002 represents SEYCHELLES SUBMARINE CABLE PROJECT happening in Seychelles which has status as Ongoing ->,"Project was approved on 27-Apr-2011. 
"
P-Z1-C00-032 represents PROJET PILOTE REDD GEOGRAPHIQUEMENT INTEGRE DE MAMBASA happening in Multinational which has status as Completed ->,"Project was approved on 27-Apr-2011. 
"
P-LR-KA0-003 represents EMERGENCY ASSISTANCE FOR HUMANITARIAN RELIEF AT THE LIBERIA-COTE D’IVOIRE BORDER happening in Liberia which has status as Completed ->,"Project was approved on 25-Apr-2011. 
"
P-CD-KF0-004 represents STRATEGIE NATIONALE DE DEVELOPPEMENT DE LA STATISTIQUE happening in Dem Rep Congo which has status as Closed ->,"Project was approved on 19-Apr-2011. 
"
P-SC-K00-002 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Seychelles which has status as Completed ->,"Project was approved on 13-Apr-2011. 
"
P-SL-AAG-002 represents ADDAX BIOENERGY PROJECT happening in Sierra Leone which has status as Closed ->,"Project was approved on 08-Apr-2011. 
"
P-ZW-E00-002 represents URGENT WATER SUP. & SAN. REHABILITATION happening in Zimbabwe which has status as Completed ->,"Project was approved on 07-Apr-2011. 
"
P-TN-K00-006 represents STATISTICA CAPACITY BUILDING PROGRAM PHASE II (SCB II) happening in Tunisia which has status as Completed ->,"Project was approved on 30-Mar-2011. 
"
P-Z1-DB0-071 represents MULTINATIONAL ROAD DOUSSALA-DOLISIE happening in Multinational which has status as Completed ->,"Project was approved on 28-Mar-2011. 
"
P-ET-DA0-008 represents ETHIOPIAN AIRLINES CORPORATE LOAN happening in Ethiopia which has status as Ongoing ->,"Project was approved on 23-Mar-2011. 
"
P-ET-DA0-009 represents ETHIOPIAN AIRLINES INCORPORATE LOAN happening in Ethiopia which has status as Ongoing ->,"Project was approved on 23-Mar-2011. 
"
P-ET-DA0-010 represents ETHIOPIAN AIRLINES TRANCHE 3 happening in Ethiopia which has status as Ongoing ->,"Project was approved on 23-Mar-2011. 
"
P-MA-K00-009 represents STATISTICAL CAPACITY BUILDING PROGRAM PHASE II (SCB-II) happening in Morocco which has status as Approved ->,"Project was approved on 15-Mar-2011. 
"
P-MA-IA0-005 represents MIC-ETUDE SUR LA STRATEGIE DE DEVELOPPEMENT DE L'ENSEIGNEMENT ET LA FORMATION PRIVEE happening in Morocco which has status as Completed ->,"Project was approved on 11-Mar-2011. 
"
P-TN-IZ0-002 represents ASSISTANCE HUMANITAIRE A LA FRONTIERE TUNISO-LIBYENNE happening in Tunisia which has status as Completed ->,"Project was approved on 11-Mar-2011. 
"
P-KM-KF0-004 represents SUPPORT TO THE FINALISATION OF THE PRSP happening in Comoros which has status as Completed ->,"Project was approved on 25-Feb-2011. 
"
P-TG-KF0-001 represents CAPACITY BUILDING & TA SUPPORT IN STRATEGIC PLANNING AND MANAGEMENT AT THE PRESIDENCY happening in Togo which has status as Ongoing ->,"Project was approved on 25-Feb-2011. 
"
P-SL-EA0-001 represents THREE TOWNS WATER SUPPLY PROJECT happening in Sierra Leone which has status as Ongoing ->,"Project was approved on 23-Feb-2011. 
"
